# GoalTracker 股价数据（行情快照，由 fetch_prices.py 生成）
股票代码,公司,现价,涨跌额,涨跌幅%,5日涨幅%,本月涨幅%,市盈率(动),市净率,换手率%,成交量(手),成交额(亿),总市值(亿),流通市值(亿),总股本(亿股)
301018.SZ,申菱环境,105.02,0.88,0.85,9.4,-3.47,363.65,14.41,7.77,219676.0,22.7972,393.0703,297.0206,3.7428
301019.SZ,宁波色母,15.55,0.61,4.08,6.73,0.0,26.1,2.9,1.97,28592.0,0.4423,30.7822,22.5703,1.9796
301020.SZ,密封科技,21.2,0.18,0.86,2.51,-2.03,25.91,3.14,1.45,21261.0,0.4509,31.0368,31.0368,1.464
301021.SZ,英诺激光,93.0,0.3,0.32,24.83,15.33,202.23,13.52,8.86,135297.0,12.3954,142.169,141.9992,1.5287
301022.SZ,海泰科,22.19,0.25,1.14,3.11,-5.85,-59.15,1.59,1.75,11727.0,0.26,22.0755,14.8643,0.9948
301023.SZ,奕帆传动,28.55,0.38,1.35,4.85,-3.09,51.5,3.22,1.49,9943.0,0.2855,26.643,19.0572,0.9332
301024.SZ,霍普股份,32.18,0.53,1.67,1.84,-3.45,-49.43,6.08,1.11,6817.0,0.2189,20.4617,19.81,0.6359
301025.SZ,读客文化,10.28,0.16,1.58,4.37,5.76,188.15,6.57,5.96,165169.0,1.6825,41.1518,28.4911,4.0031
301026.SZ,浩通科技,19.51,0.34,1.77,1.46,-7.4,14.82,2.5,1.7,27256.0,0.5302,43.231,31.2224,2.2158
301027.SZ,华蓝集团,19.9,-0.1,-0.5,-4.42,-5.73,-78.75,3.29,2.15,27182.0,0.5423,29.253,25.1677,1.47
301028.SZ,鼎熔岩,13.45,0.55,4.26,6.66,-1.97,19.46,2.95,1.83,45949.0,0.6083,51.9607,33.7057,3.8633
301029.SZ,怡合达,24.62,0.3,1.23,5.85,-4.83,24.6,3.7,0.99,44631.0,1.0972,156.5425,111.4911,6.3583
301030.SZ,*ST仕净,6.48,-0.58,-8.22,-14.74,-19.1,-0.95,-1.13,9.87,199487.0,1.3317,13.1144,13.0965,2.0238
301031.SZ,中熔电气,96.56,0.86,0.9,8.12,-0.56,28.13,8.02,1.91,21975.0,2.1172,141.1266,110.9462,1.4615
301032.SZ,新柴股份,9.95,-0.03,-0.3,0.3,-4.97,26.57,1.89,2.17,35599.0,0.3555,23.9928,16.3042,2.4113
301033.SZ,迈普医学,53.58,0.76,1.44,5.14,-1.02,31.76,4.43,1.23,6930.0,0.3736,35.9429,30.212,0.6708
301035.SZ,润丰股份,52.63,-0.87,-1.63,-4.53,-6.89,19.11,2.57,0.4,14629.0,0.7782,191.8391,191.4422,3.6451
301036.SZ,双乐股份,21.31,0.11,0.52,-0.23,-7.27,766.46,1.31,1.54,10742.0,0.2312,21.31,14.8487,1.0
301037.SZ,保立佳,12.06,-0.1,-0.82,-2.58,-11.0,-28.68,3.09,2.53,17222.0,0.2106,16.7672,8.1992,1.3903
301038.SZ,深水规院,16.88,0.0,0.0,-3.6,-1.97,335.44,4.1,0.85,18971.0,0.3201,37.6559,37.6559,2.2308
301039.SZ,中集车辆,7.35,-0.04,-0.54,-0.81,-7.89,20.63,0.98,0.82,117962.0,0.8663,137.7481,106.3514,18.7412
301040.SZ,中环海陆,26.91,0.49,1.85,2.48,-6.11,-29.33,3.95,1.45,13722.0,0.3666,26.9103,25.3934,1.0
301041.SZ,金百泽,35.97,2.1,6.2,11.43,22.06,171.78,5.59,17.78,140500.0,4.9656,38.3728,28.4173,1.0668
301042.SZ,安联锐视,30.95,0.64,2.11,4.95,-6.97,107.89,2.83,3.13,28876.0,0.892,29.9525,28.5517,0.9678
301043.SZ,绿岛风,49.67,0.49,1.0,-3.83,12.38,54.54,4.04,1.82,10334.0,0.512,33.7756,28.1866,0.68
301045.SZ,天禄科技,72.69,-0.81,-1.1,17.26,6.82,323.54,7.79,4.38,39722.0,2.8696,80.1904,65.9319,1.1032
301046.SZ,能辉科技,32.31,0.9,2.87,2.96,28.21,-117.22,4.99,3.99,51941.0,1.6711,54.4706,42.066,1.6859
301047.SZ,义翘神州,114.07,5.91,5.46,23.25,16.68,81.43,2.71,8.56,102307.0,11.6316,138.751,136.4056,1.2164
301048.SZ,金鹰重工,8.97,0.07,0.79,-0.99,-1.97,23.68,1.67,0.41,22113.0,0.1983,47.84,47.84,5.3333
301049.SZ,超越科技,19.79,0.19,0.97,0.3,-5.81,-25.47,3.67,2.08,7470.0,0.1482,18.6527,7.1184,0.9425
301050.SZ,雷电微力,27.66,0.54,1.99,-3.19,-6.96,-37.43,2.26,1.24,30536.0,0.8446,68.4804,68.1647,2.4758
301051.SZ,信濠光电,17.9,0.06,0.34,7.12,-0.5,-22.31,2.69,2.38,53778.0,0.9672,50.8827,40.4248,2.8426
301052.SZ,果麦文化,23.7,0.3,1.28,-0.75,-6.36,-28.82,3.6,5.08,40753.0,0.9683,23.4534,19.0168,0.9896
301053.SZ,远信工业,36.34,0.78,2.19,2.74,-8.21,94.35,5.07,2.12,26121.0,0.9434,47.9271,44.7795,1.3189
301055.SZ,张小泉,30.62,0.77,2.58,1.39,8.2,68.85,7.09,2.18,33229.0,1.0042,47.7672,46.7468,1.56
301056.SZ,森赫股份,13.8,-0.07,-0.5,-5.8,-0.5,65.59,4.84,1.33,23342.0,0.3244,36.8166,24.2874,2.6679
301057.SZ,汇隆新材,21.03,0.89,4.42,3.7,-9.28,38.84,3.16,2.31,19070.0,0.398,24.5987,17.3627,1.1697
301058.SZ,中粮科工,8.65,-0.05,-0.57,-3.24,-2.7,25.73,1.9,1.55,79375.0,0.687,45.0495,44.3117,5.208
301059.SZ,金三江,12.28,0.09,0.74,1.32,0.66,31.95,4.54,0.95,19624.0,0.2415,28.3857,25.3637,2.3115
301060.SZ,兰卫医学,10.99,0.13,1.2,11.23,2.71,34.61,2.84,6.1,219742.0,2.4273,44.0168,39.5823,4.0052
301061.SZ,匠心家居,42.42,1.71,4.2,20.85,15.27,19.61,2.86,3.23,61070.0,2.6162,120.6415,80.2735,2.844
301062.SZ,上海艾录,7.04,0.03,0.43,-2.36,-5.25,90.2,2.26,1.8,49653.0,0.3512,30.5038,19.3777,4.3329
301063.SZ,海锅股份,17.07,0.15,0.89,0.77,-7.28,195.76,1.12,1.61,15577.0,0.2659,17.8144,16.4977,1.0436
301065.SZ,本立科技,19.11,0.08,0.42,1.33,-5.63,22.63,1.45,1.28,11077.0,0.2127,20.2604,16.4895,1.0602
301066.SZ,万事利,12.07,0.49,4.23,-0.66,-2.82,72.09,2.21,2.89,67396.0,0.8195,28.3552,28.1372,2.3492
301067.SZ,显盈科技,32.55,-0.05,-0.15,6.2,6.34,-84.04,4.18,4.27,28180.0,0.9169,31.6503,21.4884,0.9724
301068.SZ,大地海洋,25.85,0.37,1.45,-4.51,-6.34,58.37,4.51,1.5,15029.0,0.3869,36.5301,25.9331,1.4132
301069.SZ,凯盛新材,16.16,0.19,1.19,5.0,-4.55,38.85,3.17,0.71,30284.0,0.4901,73.233,68.9667,4.5317
301070.SZ,开勒股份,66.93,1.18,1.79,9.08,4.17,400.16,11.37,3.26,27628.0,1.8315,84.4485,56.7659,1.2617
301071.SZ,力量钻石,71.1,-0.26,-0.36,17.91,15.33,100.42,3.4,14.29,267301.0,18.7462,180.9142,132.9919,2.5445
301072.SZ,中捷精工,50.91,6.63,14.97,19.59,12.68,-148.31,7.55,6.66,45259.0,2.2379,53.386,34.5792,1.0486
301073.SZ,君亭酒店,17.75,0.18,1.02,-2.2,-9.62,181.59,3.97,3.99,71168.0,1.2721,34.5151,31.6269,1.9445
301075.SZ,多瑞医药,65.07,0.76,1.18,15.11,12.58,225.75,7.89,3.2,18090.0,1.1766,52.056,36.8296,0.8
301076.SZ,新瀚新材,20.94,0.42,2.05,4.6,-9.55,65.24,3.94,2.44,37137.0,0.7758,47.7787,31.9037,2.2817
301077.SZ,星华新材,22.1,0.19,0.87,6.76,3.66,27.89,3.18,2.83,27081.0,0.5999,37.6247,21.1213,1.7025
301078.SZ,孩子王,6.95,0.06,0.87,-0.71,-3.2,25.61,2.0,1.13,142599.0,0.9937,87.8878,87.7052,12.6457
301079.SZ,邵阳液压,27.49,0.59,2.19,-1.36,-3.65,174.08,6.18,2.77,21299.0,0.5846,29.815,21.149,1.0846
301080.SZ,百普赛斯,109.48,10.2,10.27,39.11,43.02,93.32,6.88,15.92,201865.0,22.4952,183.575,138.8615,1.6768
301081.SZ,严牌股份,17.55,0.78,4.65,7.67,12.79,440.58,3.67,3.62,81598.0,1.42,41.1365,39.5165,2.344
301082.SZ,久盛电气,9.89,0.16,1.64,-0.5,-1.0,78.7,2.8,1.66,45202.0,0.4476,29.0966,26.9708,2.942
301083.SZ,百胜智能,13.5,0.03,0.22,0.07,-4.93,221.78,2.89,1.4,12183.0,0.1661,24.012,11.7374,1.7787
301085.SZ,亚康股份,76.6,1.79,2.39,6.82,25.31,66.98,6.82,8.4,50182.0,3.8337,66.4702,45.7487,0.8678
301086.SZ,鸿富瀚,165.79,9.97,6.4,12.29,23.12,142.72,10.58,9.64,67238.0,10.92,208.6703,115.6565,1.2586
301087.SZ,可孚医疗,52.8,-0.48,-0.9,0.06,5.18,30.79,2.25,1.2,23359.0,1.24,124.5536,102.4274,2.359
301088.SZ,戎美股份,12.91,-0.11,-0.84,-0.08,-4.58,61.74,1.22,0.92,17253.0,0.2244,29.4219,24.2708,2.279
301089.SZ,拓新药业,22.37,0.36,1.64,3.04,-4.4,-50.62,1.94,3.39,30404.0,0.6865,28.308,20.0546,1.2654
301090.SZ,华润材料,6.89,0.08,1.17,1.17,-4.17,20.05,1.58,0.44,63994.0,0.4436,101.3473,101.3473,14.7093
301091.SZ,深城交,19.3,0.52,2.77,1.79,4.44,132.01,4.2,1.17,61535.0,1.1858,101.765,101.765,5.2728
301092.SZ,争光股份,44.38,1.63,3.81,5.07,-0.14,77.53,3.04,4.73,28868.0,1.2693,59.7068,27.0646,1.3454
301093.SZ,华兰股份,64.23,4.84,8.15,9.93,-12.87,892.1,6.27,4.67,95104.0,6.0379,136.8943,130.6978,2.1313
301095.SZ,广立微,78.75,4.03,5.39,9.22,-0.38,226.76,5.02,3.58,62424.0,4.8643,157.7214,137.4219,2.0028
301096.SZ,百诚医药,52.68,2.33,4.63,9.57,13.44,1800.74,2.31,5.74,47675.0,2.5007,57.5415,43.7848,1.0923
301097.SZ,天益医疗,33.66,-0.2,-0.59,3.6,-1.49,85.22,2.7,1.36,5375.0,0.1819,27.4697,13.3261,0.8161
301098.SZ,金埔园林,8.63,0.02,0.23,-4.11,-6.09,-30.27,1.41,2.85,55061.0,0.4752,19.9743,16.6548,2.3145
301099.SZ,雅创电子,53.26,2.03,3.96,7.18,2.62,20.69,6.38,9.31,107061.0,5.6715,100.6217,61.2354,1.8893
301100.SZ,风光股份,15.11,0.0,0.0,1.68,-7.19,-72.2,1.51,1.06,9374.0,0.1425,30.4054,13.4066,2.0123
301101.SZ,明月镜片,29.79,0.49,1.67,6.24,-0.53,27.02,3.38,1.16,22547.0,0.6719,60.0305,57.8233,2.0151
301102.SZ,兆讯传媒,9.2,-0.1,-1.08,-3.46,-3.87,-65.53,1.28,0.34,13862.0,0.1283,37.352,37.352,4.06
301103.SZ,何氏眼科,15.81,0.1,0.64,-0.25,-4.3,30.08,1.31,1.48,17967.0,0.2864,24.984,19.2303,1.5803
301105.SZ,鸿铭股份,48.74,0.72,1.5,2.85,2.29,-102.88,3.21,1.91,3785.0,0.1855,24.37,9.6566,0.5
301106.SZ,骏成科技,19.02,0.11,0.58,3.2,-6.31,140.35,2.16,2.31,33026.0,0.6293,27.1911,27.1911,1.4296
301107.SZ,瑜欣电子,23.67,0.93,4.09,12.23,1.41,65.08,3.55,7.33,59489.0,1.3808,33.6561,19.2107,1.4219
301108.SZ,洁雅股份,46.26,4.59,11.02,14.36,14.14,62.49,2.74,4.45,28825.0,1.3045,52.0685,29.9916,1.1256
301109.SZ,军信股份,12.96,0.04,0.31,0.62,-0.54,11.96,1.38,0.58,36078.0,0.4667,102.2675,80.9078,7.891
301110.SZ,青木科技,35.64,0.56,1.6,4.95,0.76,26.62,2.98,3.2,29089.0,1.0353,46.1714,32.4439,1.2955
301111.SZ,粤万年青,22.25,0.45,2.06,9.28,-1.11,558.05,4.77,2.71,43391.0,0.9623,35.6,35.5998,1.6
301112.SZ,信邦智能,29.85,0.17,0.57,1.05,-4.54,-204.71,2.9,0.54,5973.0,0.1797,32.9146,32.9146,1.1027
301113.SZ,雅艺科技,17.25,0.23,1.35,2.01,-2.76,236.71,3.01,2.3,16462.0,0.285,20.4067,12.3621,1.183
301115.SZ,联检科技,33.02,1.66,5.29,15.58,6.58,-96.57,2.45,4.98,74243.0,2.4236,60.1153,49.2665,1.8206
301116.SZ,益客食品,8.96,0.03,0.34,-2.93,-6.67,59.68,2.56,0.84,37860.0,0.3384,40.2286,40.2284,4.4898
301117.SZ,ST佳缘,13.49,0.26,1.97,-0.66,-2.95,-18.13,2.04,4.34,50263.0,0.6765,24.3948,15.6288,1.8084
301118.SZ,恒光股份,22.99,0.15,0.66,2.82,-4.13,20.24,1.8,1.88,19927.0,0.46,25.3145,24.3541,1.1011
301119.SZ,正强股份,25.61,0.36,1.43,6.66,-0.16,38.37,3.46,3.0,35379.0,0.9169,37.2882,30.1568,1.456
301120.SZ,新特电气,14.89,0.45,3.12,1.57,-0.93,249.05,3.54,2.82,63686.0,0.9438,55.5584,33.6157,3.7313
301121.SZ,紫建电子,35.22,0.45,1.29,1.62,-3.37,787.14,2.1,1.23,9457.0,0.3346,34.8065,27.0351,0.9883
301122.SZ,采纳股份,49.69,2.58,5.48,9.52,26.37,307.13,3.21,6.38,48257.0,2.3374,60.7439,37.5853,1.2225
301123.SZ,奕东电子,80.41,1.41,1.78,6.79,0.2,1029.99,6.68,5.57,92005.0,7.359,188.674,132.71,2.3464
301125.SZ,腾亚精工,13.32,0.14,1.06,-0.3,-6.06,-94.55,3.94,1.12,19687.0,0.2623,27.644,23.4423,2.0754
301126.SZ,达嘉维康,10.24,0.14,1.39,1.79,-1.82,144.93,1.4,1.9,26463.0,0.2714,21.0333,14.287,2.054
301127.SZ,武汉天源,17.14,0.09,0.53,2.39,-5.72,75.0,3.36,2.5,163362.0,2.7933,115.5373,112.1688,6.7408
301128.SZ,强瑞技术,123.95,0.07,0.06,16.0,1.11,104.23,18.7,6.6,84026.0,10.341,179.5016,157.8991,1.4482
301129.SZ,瑞纳智能,23.43,0.66,2.9,2.67,-1.31,137.42,1.75,3.28,22133.0,0.5174,31.8337,15.8088,1.3587
301130.SZ,西点药业,27.02,0.25,0.93,4.53,-10.2,115.76,2.37,8.7,51365.0,1.3894,20.6689,15.9465,0.7649
301131.SZ,聚赛龙,31.98,0.11,0.35,1.72,-7.52,231.52,1.63,1.71,6712.0,0.2153,17.481,12.5217,0.5466
301132.SZ,满坤科技,60.29,0.35,0.58,23.95,53.64,101.5,4.96,14.95,141646.0,8.6071,89.2812,57.1192,1.4809
301133.SZ,金钟股份,26.94,-0.45,-1.64,1.85,-12.05,-47.71,2.46,2.4,26727.0,0.7213,32.7231,29.94,1.2147
301135.SZ,瑞德智能,17.19,0.17,1.0,4.18,-2.99,-371.02,1.85,1.21,12214.0,0.2107,22.3107,17.3235,1.2979
301136.SZ,招标股份,12.2,0.26,2.18,1.58,2.87,204.38,2.32,2.37,65135.0,0.7931,33.575,33.5469,2.752
301137.SZ,哈焊华通,31.9,0.73,2.34,0.06,-1.66,156.34,4.18,1.34,24404.0,0.7779,57.9985,57.9985,1.8181
301138.SZ,华研精机,27.8,0.08,0.29,0.83,-4.6,38.01,2.82,1.05,7184.0,0.2005,33.36,19.0597,1.2
301141.SZ,中科磁业,37.08,0.36,0.98,1.92,-8.92,279.32,3.65,2.55,11334.0,0.4201,45.9913,16.5053,1.2403
301148.SZ,嘉戎技术,59.69,1.09,1.86,4.54,15.25,197.62,4.02,2.5,14698.0,0.8711,69.5371,35.1393,1.165
301149.SZ,隆华新材,8.7,0.02,0.23,0.69,1.52,18.02,2.21,2.31,78520.0,0.6843,48.633,29.5896,5.59
301150.SZ,中一科技,41.4,1.75,4.41,7.84,2.35,40.24,3.61,9.87,299862.0,12.4249,134.0962,125.7893,3.239
301151.SZ,冠龙节能,22.18,1.29,6.18,5.72,7.98,141.32,1.85,3.17,53528.0,1.165,37.4851,37.4355,1.69
301152.SZ,天力锂能,21.13,0.13,0.62,2.77,-8.37,76.97,2.07,5.62,39935.0,0.8455,25.0898,15.02,1.1874
301153.SZ,中科江南,17.03,-0.01,-0.06,0.0,-4.49,-202.32,3.34,0.85,28269.0,0.4858,60.5697,56.4974,3.5566
301155.SZ,海力风电,42.09,-0.91,-2.12,4.75,6.37,-48.96,1.62,5.78,71980.0,3.0299,91.5001,52.418,2.1739
301156.SZ,美农生物,11.41,-0.14,-1.21,-3.31,-6.93,58.15,2.85,3.12,36937.0,0.4223,21.0066,13.4972,1.8411
301157.SZ,华塑科技,64.85,3.18,5.16,10.01,3.93,127.7,3.51,2.07,10034.0,0.6426,38.91,31.4266,0.6
301158.SZ,德石股份,14.14,0.34,2.46,-7.16,-7.52,43.61,1.97,2.09,39716.0,0.5577,27.5751,26.8878,1.9502
301159.SZ,三维天地,30.91,0.61,2.01,0.82,-4.89,-32.95,3.81,2.47,13078.0,0.4042,23.9089,16.3869,0.7735
301160.SZ,翔楼新材,41.98,-0.02,-0.05,0.24,-15.17,38.26,3.69,2.59,28671.0,1.2054,69.9878,46.5043,1.6672
301161.SZ,唯万密封,31.04,1.24,4.16,12.06,4.83,27.15,3.78,6.06,46778.0,1.4476,37.248,23.9621,1.2
301162.SZ,国能日新,36.06,0.48,1.35,4.43,-3.17,48.01,4.23,0.97,11756.0,0.4216,67.3335,43.7112,1.8673
301163.SZ,宏德股份,21.69,0.08,0.37,1.12,-8.94,176.54,1.56,1.9,10395.0,0.2272,17.699,11.87,0.816
301165.SZ,锐捷网络,117.55,1.47,1.27,9.93,-7.68,94.29,24.53,1.45,161431.0,18.8518,1309.0795,1309.0795,11.1364
301166.SZ,优宁维,29.3,0.6,2.09,6.7,0.1,-107.02,1.31,4.25,23974.0,0.7084,25.2474,16.5312,0.8617
301167.SZ,建研设计,12.75,0.07,0.55,-2.45,-8.99,-140.65,1.53,1.86,19676.0,0.252,14.28,13.4904,1.12
301168.SZ,通灵股份,40.43,0.57,1.43,1.48,-2.51,787.78,2.28,0.67,6366.0,0.2572,48.516,38.5352,1.2
301169.SZ,零点有数,55.38,3.23,6.19,0.53,0.16,-72.83,9.44,3.26,23458.0,1.2871,39.896,39.8786,0.7204
301170.SZ,锡南科技,22.4,0.45,2.05,2.94,-4.03,34.13,1.26,2.21,8395.0,0.1867,22.4,8.5128,1.0
301171.SZ,易点天下,34.5,0.56,1.65,-0.46,-9.21,136.0,5.6,9.47,475299.0,16.276,213.3897,173.1502,6.1852
301172.SZ,君逸数码,18.59,0.18,0.98,5.21,6.29,129.74,2.81,2.79,46408.0,0.8666,41.7901,30.9129,2.248
301173.SZ,毓恬冠佳,32.18,0.08,0.25,-0.34,-4.65,24.76,1.82,1.19,3683.0,0.1193,28.2652,9.9207,0.8783
301175.SZ,中科环保,5.65,0.01,0.18,-0.18,0.36,18.26,2.25,1.6,99575.0,0.5629,83.1612,35.1362,14.7188
301176.SZ,逸豪新材,57.0,0.74,1.32,-5.94,17.33,224.09,6.43,7.65,125438.0,7.2083,96.368,93.5106,1.6907
301177.SZ,迪阿股份,22.92,0.56,2.5,2.46,-7.02,129.98,1.51,0.43,17158.0,0.3914,91.7429,91.6823,4.0027
301178.SZ,天亿马,36.85,1.15,3.22,3.37,7.81,662.76,4.39,4.01,27564.0,1.0086,34.3089,25.3114,0.931
301179.SZ,泽宇智能,20.37,-0.06,-0.29,0.94,-0.92,69.82,3.3,1.74,41347.0,0.8472,82.3778,48.3737,4.0441
301180.SZ,万祥科技,11.48,0.03,0.26,1.68,-6.06,-101.67,3.56,1.93,31632.0,0.3649,45.9211,18.843,4.0001
301181.SZ,标榜股份,23.4,0.11,0.47,0.78,-2.74,39.58,2.43,1.3,15280.0,0.3566,35.1476,27.4331,1.502
301182.SZ,凯旺科技,71.28,1.78,2.56,6.28,0.65,-46.56,10.97,5.03,43946.0,3.123,68.3017,62.2875,0.9582
301183.SZ,东田微,303.13,6.03,2.03,22.73,31.98,139.57,23.46,10.01,58735.0,17.6789,242.7354,177.936,0.8008
301185.SZ,鸥玛软件,16.64,0.03,0.18,-0.6,-5.24,41.02,2.35,0.98,13809.0,0.231,25.5287,23.3743,1.5342
301186.SZ,超达装备,35.73,0.95,2.73,6.78,-4.41,96.85,2.53,1.9,20533.0,0.7293,40.9979,38.7028,1.1474
301187.SZ,欧圣电气,14.85,0.56,3.92,11.82,-0.47,65.03,2.61,4.2,107035.0,1.6015,37.8576,37.8576,2.5493
301188.SZ,力诺药包,34.26,0.96,2.88,7.84,-8.96,147.09,4.69,7.71,206137.0,6.9531,91.658,91.6577,2.6754
301189.SZ,奥尼电子,67.85,3.1,4.79,11.23,25.3,330.16,5.27,5.57,87895.0,5.9562,111.0297,107.1639,1.6364
301190.SZ,善水科技,18.62,0.05,0.27,6.7,-8.95,23.46,2.0,2.2,39946.0,0.7456,39.9653,33.8612,2.1464
301191.SZ,菲菱科思,88.18,2.58,3.01,9.4,-2.95,122.75,5.0,5.58,40766.0,3.574,85.4438,64.4223,0.969
301192.SZ,泰祥股份,18.75,0.25,1.35,1.52,-7.22,71.55,2.89,2.76,13891.0,0.2622,18.9829,9.4473,1.0124
301193.SZ,家联科技,20.84,1.95,10.32,7.64,4.62,-27.55,2.34,3.84,70751.0,1.4301,50.1997,38.3834,2.4088
301195.SZ,北路智控,26.39,0.67,2.6,4.47,-0.49,38.14,1.44,1.54,13540.0,0.3561,34.8532,23.1413,1.3207
301196.SZ,唯科科技,92.18,3.54,3.99,14.08,-3.38,54.35,4.55,6.71,72358.0,6.6126,151.3719,99.3661,1.6421
301197.SZ,工大科雅,25.27,0.43,1.73,0.92,-2.05,-57.79,2.35,1.14,12445.0,0.3137,30.4605,27.4809,1.2054
301198.SZ,喜悦智行,12.2,0.08,0.66,-2.4,-9.96,-191.35,2.29,1.63,26394.0,0.3237,20.618,19.7978,1.69
301199.SZ,迈赫股份,18.16,0.19,1.06,5.46,2.37,57.75,1.75,0.6,10742.0,0.1951,33.9004,32.6291,1.8668
301200.SZ,大族数控,271.17,12.29,4.75,4.61,-3.15,69.29,11.01,0.97,41440.0,11.084,1326.0423,1153.1181,4.8901
301201.SZ,诚达药业,34.32,0.56,1.66,7.25,-2.44,1154.45,2.53,4.59,49835.0,1.7227,53.0978,37.2524,1.5471
301202.SZ,朗威股份,37.35,1.21,3.35,6.56,0.43,71.5,4.23,1.95,15516.0,0.5785,50.9454,29.7371,1.364
301203.SZ,国泰环保,33.43,0.39,1.18,1.12,-5.03,31.45,1.98,1.28,5592.0,0.1874,26.744,14.6315,0.8
301205.SZ,联特科技,323.64,23.24,7.74,12.41,4.76,2246.39,25.74,11.29,94491.0,30.1612,421.0055,270.851,1.3008
301206.SZ,三元生物,23.4,-0.13,-0.55,-5.87,-1.93,46.97,1.13,2.91,37902.0,0.8826,47.3442,30.4863,2.0233
301207.SZ,华兰疫苗,18.38,0.25,1.38,6.74,5.81,151.56,2.1,1.68,100653.0,1.8596,110.4689,110.3973,6.0103
301208.SZ,中亦科技,29.92,0.45,1.53,3.74,-2.7,78.0,2.29,1.42,9559.0,0.2863,35.904,20.1723,1.2
301209.SZ,联合化学,61.55,1.8,3.01,7.08,3.83,827.42,12.87,1.98,26576.0,1.6232,96.5104,82.45,1.568
301210.SZ,金杨精密,30.9,0.56,1.85,27.95,24.85,46.55,2.62,12.37,76156.0,2.3596,49.7981,19.0185,1.6116
301211.SZ,亨迪药业,11.84,0.27,2.33,7.15,-2.39,82.03,2.17,3.14,131250.0,1.5546,49.4438,49.4434,4.176
301212.SZ,联盛化学,25.31,0.05,0.2,2.47,-0.35,71.83,2.01,1.07,10068.0,0.2572,27.3348,23.7281,1.08
301213.SZ,观想科技,40.22,0.59,1.49,-1.78,-2.14,-1312.41,5.72,1.05,7616.0,0.3053,45.0464,29.1175,1.12
301215.SZ,中汽股份,5.27,-0.02,-0.38,0.38,-2.59,26.63,2.35,0.47,62380.0,0.3299,69.7695,69.6905,13.239
301216.SZ,万凯新材,17.38,0.1,0.58,0.52,-14.47,8.97,1.54,2.76,150338.0,2.6059,100.8395,94.6534,5.802
301217.SZ,铜冠铜箔,113.29,1.44,1.29,5.63,-8.61,218.54,16.74,3.79,314228.0,35.642,939.1917,939.1917,8.2902
301218.SZ,华是科技,44.47,0.4,0.91,-1.29,-23.51,-173.62,5.59,9.67,69329.0,3.0564,50.7136,31.8864,1.1404
301219.SZ,腾远钴业,41.41,0.58,1.42,0.8,-9.49,9.0,1.6,1.72,47077.0,1.9411,158.5305,113.1487,3.8283
301220.SZ,亚香股份,31.35,0.27,0.87,12.85,13.42,75.34,2.05,3.96,30956.0,0.9581,35.4277,24.4913,1.1301
301221.SZ,光庭信息,25.86,0.06,0.23,3.44,-10.21,-57.72,1.67,1.12,10013.0,0.2604,33.9801,23.1035,1.314
301222.SZ,浙江恒威,25.59,0.28,1.11,8.48,1.55,40.94,2.52,1.67,17838.0,0.4543,35.9126,27.279,1.4034
301223.SZ,中荣股份,17.66,0.1,0.57,-0.84,2.85,21.27,1.15,0.41,7827.0,0.1382,34.1063,34.1063,1.9313
301225.SZ,恒勃股份,59.77,-0.25,-0.42,15.39,-0.12,90.04,5.28,11.2,49273.0,2.9646,86.1239,26.2916,1.4409
301226.SZ,祥明智能,30.17,0.47,1.58,-0.13,-0.23,226.8,3.61,1.2,13058.0,0.3947,32.825,32.825,1.088
301227.SZ,森鹰窗业,33.44,1.89,5.99,5.96,-0.09,-56.98,2.76,4.21,31098.0,1.023,43.9599,24.715,1.3146
301228.SZ,实朴检测,56.88,0.22,0.39,-2.59,-19.84,-6673.14,10.01,1.58,18883.0,1.0734,69.5731,68.0296,1.2232
301229.SZ,纽泰格,11.42,-0.07,-0.61,-0.35,-8.2,-57.83,1.68,2.2,28487.0,0.3272,20.7593,14.7638,1.8178
301230.SZ,泓博医药,35.21,3.42,10.76,24.5,14.39,110.88,6.29,23.07,375426.0,13.3113,63.7094,57.3035,1.8094
301231.SZ,荣信文化,28.12,0.92,3.38,1.66,-10.1,-72.76,2.94,7.66,50124.0,1.4107,23.7333,18.3992,0.844
301232.SZ,飞沃科技,93.1,3.0,3.33,1.01,-12.05,822.8,7.01,5.48,34328.0,3.1611,98.0217,58.2744,1.0529
301233.SZ,盛帮股份,31.48,0.37,1.19,-0.47,-5.29,32.28,2.28,1.41,5542.0,0.1742,22.5922,12.3956,0.7177
301234.SZ,五洲医疗,114.15,2.95,2.65,14.61,19.32,252.62,10.18,4.62,18621.0,2.1097,77.622,46.023,0.68
301235.SZ,华康洁净,47.2,2.85,6.43,10.28,1.79,245.93,2.52,7.57,78887.0,3.6521,65.726,49.1911,1.3925
301236.SZ,软通动力,36.99,0.52,1.43,3.04,-2.09,-72.34,2.92,1.76,153025.0,5.6545,382.9165,321.0574,10.3519
301237.SZ,和顺科技,39.85,0.86,2.21,6.41,1.4,284.63,3.83,2.3,18600.0,0.7434,44.3413,32.207,1.1127
301238.SZ,瑞泰新材,16.15,0.19,1.19,4.46,-1.4,32.73,1.66,0.74,54371.0,0.8764,118.4333,118.4333,7.3333
301239.SZ,普瑞眼科,31.27,0.36,1.16,1.99,-6.97,26.55,2.24,1.3,18506.0,0.5801,46.7859,44.4172,1.4962
