# GoalTracker 股价数据（行情快照，由 fetch_prices.py 生成）
股票代码,公司,现价,涨跌额,涨跌幅%,5日涨幅%,本月涨幅%,市盈率(动),市净率,换手率%,成交量(手),成交额(亿),总市值(亿),流通市值(亿),总股本(亿股)
300231.SZ,银信科技,8.25,-0.12,-1.43,1.85,-2.26,107.34,2.31,0.08,3713.0,0.0307,36.6916,36.6897,4.4475
300232.SZ,洲明科技,5.52,0.04,0.73,2.79,-2.13,93.37,1.3,0.11,9919.0,0.0544,60.1848,49.0427,10.903
300233.SZ,金城医药,13.7,-0.08,-0.58,6.2,3.56,18.93,1.4,0.07,2602.0,0.0357,52.5908,50.9971,3.8387
300234.SZ,开尔新材,11.94,-0.1,-0.83,17.06,16.41,-2478.64,5.34,0.22,7616.0,0.0913,60.0786,41.0721,5.0317
300235.SZ,方直科技,12.4,-0.13,-1.04,8.96,11.03,269.87,4.42,0.14,2796.0,0.0347,31.2166,25.3951,2.5175
300236.SZ,上海新阳,90.09,0.79,0.88,0.67,2.08,66.2,4.13,0.1,2697.0,0.2423,282.326,251.08,3.1338
300237.SZ,ST美晨,2.33,0.02,0.87,3.1,8.92,-48.31,169.59,0.09,12600.0,0.0291,33.5966,33.5963,14.4191
300238.SZ,冠昊生物,12.12,0.08,0.66,11.4,4.93,125.73,4.91,0.13,3502.0,0.0423,33.2931,32.1343,2.747
300239.SZ,东宝生物,5.22,-0.07,-1.32,7.41,1.56,41.42,1.79,0.07,4122.0,0.0216,30.9871,30.7864,5.9362
300240.SZ,飞力达,6.1,-0.1,-1.61,1.16,-2.09,46.06,1.57,0.18,6414.0,0.0392,22.6653,22.1636,3.7156
300241.SZ,瑞丰光电,5.98,0.04,0.67,1.7,1.53,39.93,1.83,0.22,13252.0,0.0793,42.9014,35.9431,7.1742
300242.SZ,佳云科技,3.95,-0.08,-1.99,1.54,-4.13,-94.11,10.66,0.19,12335.0,0.049,25.0649,25.0649,6.3456
300243.SZ,瑞丰高材,24.04,1.77,7.95,21.11,40.03,57.02,4.34,2.24,50093.0,1.1721,67.2067,53.7652,2.7956
300244.SZ,迪安诊断,21.3,0.12,0.57,15.07,15.22,28.65,2.05,0.47,23568.0,0.4998,133.1206,106.8086,6.2498
300245.SZ,ST天玑,6.25,0.01,0.16,3.14,1.79,-20.05,1.69,0.41,12178.0,0.0767,19.0656,18.3533,3.0505
300246.SZ,宝莱特,16.15,0.05,0.31,8.61,7.04,-61.99,4.07,0.15,3079.0,0.0497,42.7591,34.1807,2.6476
300247.SZ,融捷健康,3.76,-0.02,-0.53,4.44,-1.06,34.19,2.57,0.09,7380.0,0.0278,30.2319,30.2319,8.0404
300248.SZ,新开普,8.32,-0.09,-1.07,1.84,-7.05,-33.78,1.88,0.13,5241.0,0.0437,39.6322,33.8908,4.7635
300249.SZ,依米康,13.52,0.01,0.07,3.36,-1.31,147.62,9.55,0.11,4238.0,0.0572,61.9792,50.5796,4.5843
300250.SZ,初灵信息,15.5,-0.2,-1.27,3.89,-1.84,890.84,5.95,0.85,13432.0,0.2096,33.1312,24.4267,2.1375
300251.SZ,光线传媒,11.06,-0.17,-1.51,1.56,-5.57,491.47,3.41,0.1,26464.0,0.2941,324.4549,304.4975,29.3359
300252.SZ,金信诺,12.57,-0.15,-1.18,-3.16,6.14,172.07,3.47,0.23,12668.0,0.1597,86.0057,70.2351,6.8421
300253.SZ,卫宁健康,7.11,-0.04,-0.56,6.44,0.28,-44.36,2.9,0.15,28615.0,0.2038,156.5106,131.8636,22.0127
300254.SZ,仟源医药,8.99,-0.12,-1.32,6.39,0.78,269.76,5.07,0.17,3852.0,0.0348,23.123,20.4377,2.5721
300255.SZ,常山药业,23.94,-0.05,-0.21,5.14,0.97,-656.32,18.53,0.07,6687.0,0.1595,220.0232,219.6964,9.1906
300256.SZ,星星科技,2.75,0.0,0.0,2.61,-6.14,-98.79,6.93,0.08,18302.0,0.0501,62.3808,61.6933,22.6839
300257.SZ,开山股份,19.53,0.24,1.24,8.44,2.69,50.72,2.99,0.09,8145.0,0.159,194.0569,186.4705,9.9364
300258.SZ,精锻科技,8.85,-0.05,-0.56,0.68,-7.26,-94.24,1.11,0.03,1775.0,0.0157,51.7767,50.4355,5.8505
300259.SZ,新天科技,4.11,-0.03,-0.72,3.01,-7.43,111.94,1.58,0.07,8227.0,0.0339,47.4748,47.4638,11.5511
300260.SZ,新莱应材,63.75,0.41,0.65,6.82,7.86,130.04,11.9,0.27,7890.0,0.5005,259.9768,183.3686,4.0781
300261.SZ,雅本化学,4.91,-0.02,-0.41,2.94,-1.61,-14.84,2.78,0.05,4416.0,0.0218,47.2985,46.293,9.6331
300263.SZ,隆华科技,10.72,0.11,1.04,5.41,0.19,45.05,2.61,0.36,34995.0,0.3744,109.5243,103.1482,10.2168
300264.SZ,佳创视讯,6.08,-0.1,-1.62,2.18,-6.33,-114.88,2024.87,0.27,10135.0,0.062,26.1961,22.5229,4.3086
300265.SZ,通光线缆,13.78,-0.07,-0.51,-0.14,0.58,-164.36,2.79,0.22,10142.0,0.1394,64.4355,64.3942,4.676
300266.SZ,兴源环境,1.88,-0.02,-1.05,1.62,-0.53,-14.01,-69.85,0.12,18057.0,0.034,29.2116,29.1974,15.5381
300267.SZ,尔康制药,3.39,0.01,0.3,7.28,2.11,78.62,1.74,0.16,23327.0,0.0789,69.9223,48.2186,20.626
300268.SZ,佳沃食品,11.91,-0.09,-0.75,3.03,-12.32,-273.35,-2.02,0.1,1288.0,0.0154,20.7472,15.9246,1.742
300269.SZ,联建光电,4.77,0.07,1.49,1.49,-6.3,-49.61,34.47,0.27,14380.0,0.0683,26.0907,25.0733,5.4698
300270.SZ,中威电子,10.51,-0.06,-0.57,2.04,-9.65,173.02,5.71,0.11,3447.0,0.0364,31.8249,31.8249,3.0281
300271.SZ,华宇软件,5.86,-0.11,-1.84,5.02,-1.85,-41.84,1.35,0.2,15968.0,0.0938,47.575,47.1285,8.1186
300272.SZ,开能健康,5.83,-0.04,-0.68,3.74,-1.85,44.11,2.81,0.09,4193.0,0.0245,35.6487,27.0787,6.1147
300274.SZ,阳光电源,87.8,-0.4,-0.45,3.86,-3.05,17.31,3.73,0.13,20810.0,1.8325,1820.2796,1393.8484,20.7321
300275.SZ,梅安森,9.13,-0.06,-0.65,0.77,-0.98,53.93,2.93,0.07,1796.0,0.0164,28.1209,24.7844,3.0801
300276.SZ,三丰智能,5.98,-0.04,-0.66,0.17,-7.15,267.78,4.71,0.05,5642.0,0.0338,83.7824,72.0875,14.0104
300277.SZ,汽轮科技,13.1,-0.09,-0.68,7.55,5.65,39.05,2.06,0.08,6203.0,0.0814,198.6738,100.2737,15.1659
300278.SZ,华昌达,3.62,-0.01,-0.28,4.93,-3.73,-133.5,3.13,0.03,4917.0,0.0178,51.1827,51.0219,14.1389
300279.SZ,和晶科技,5.97,-0.02,-0.33,0.34,2.41,90.22,2.78,0.15,7307.0,0.0436,29.1992,29.0941,4.891
300281.SZ,金明精机,7.17,0.1,1.41,5.6,6.87,194.35,2.42,0.34,13488.0,0.0973,30.0368,28.4883,4.1892
300283.SZ,温州宏丰,14.52,0.25,1.75,0.48,6.95,39.07,6.01,0.69,26179.0,0.3772,72.1612,55.1569,4.9698
300284.SZ,苏交科,5.13,-0.03,-0.58,1.99,-3.58,40.69,0.78,0.03,3669.0,0.0188,64.7831,61.4719,12.6283
300285.SZ,国瓷材料,67.36,1.16,1.75,-1.33,-3.5,92.57,9.22,0.51,43177.0,2.8903,671.6117,574.63,9.9705
300286.SZ,安科瑞,19.44,-0.01,-0.05,4.01,-2.32,22.39,2.16,0.04,836.0,0.0162,48.7525,40.3911,2.5078
300287.SZ,飞利信,3.69,-0.01,-0.27,3.36,1.65,-45.03,5.52,0.2,27020.0,0.0997,52.9616,48.814,14.3527
300288.SZ,朗玛信息,9.86,-0.14,-1.4,3.25,-3.25,-333.96,3.1,0.23,6042.0,0.0599,33.321,25.4227,3.3794
300289.SZ,利德曼,6.02,0.0,0.0,6.36,-0.17,-230.21,2.01,0.08,4462.0,0.0268,32.7495,32.698,5.4401
300290.SZ,ST荣科,8.04,0.31,4.01,12.92,34.46,-16.91,8.55,1.02,65522.0,0.5193,51.4345,51.423,6.3973
300291.SZ,百纳千成,5.72,-0.21,-3.54,11.28,4.42,-912.04,2.66,0.99,92014.0,0.5309,53.8761,53.2394,9.4189
300292.SZ,吴通控股,4.53,-0.11,-2.37,-5.82,3.9,40.35,4.04,0.61,68688.0,0.3135,60.782,50.645,13.4176
300293.SZ,蓝英装备,14.8,0.03,0.2,2.42,-4.22,-123.55,7.51,0.03,1029.0,0.0152,50.0888,50.0888,3.3844
300294.SZ,博雅生物,14.91,0.05,0.34,6.5,1.5,73.44,1.01,0.04,2114.0,0.0314,75.1835,75.1835,5.0425
300295.SZ,*ST三六,12.12,-0.13,-1.06,6.13,-3.81,444.52,2.12,0.11,1762.0,0.0215,22.9812,20.3227,1.8961
300296.SZ,利亚德,4.99,0.03,0.6,2.25,-2.54,97.85,1.73,0.16,37150.0,0.1846,135.3277,115.8177,27.1198
300298.SZ,三诺生物,16.29,-0.05,-0.31,5.44,2.01,20.49,3.07,0.04,1847.0,0.0301,90.7102,72.9794,5.5685
300299.SZ,富春股份,5.48,-0.09,-1.62,-0.18,-1.45,56.69,9.54,0.2,14098.0,0.0778,37.8284,37.7821,6.903
300300.SZ,海峡创新,9.3,-0.15,-1.59,-1.38,21.84,-98.87,24.97,1.14,76116.0,0.7022,62.0168,62.0133,6.6685
300301.SZ,ST长方,3.45,0.0,0.0,-0.29,-0.29,-33.11,55.94,0.02,1259.0,0.0043,28.6305,27.2507,8.2987
300302.SZ,同有科技,29.18,0.33,1.14,3.99,-3.8,27.12,10.88,0.32,11775.0,0.3432,139.8492,108.4288,4.7926
300303.SZ,聚飞光电,7.04,0.06,0.86,1.29,-0.84,58.42,2.69,0.2,26058.0,0.1828,99.7431,93.5367,14.1681
300304.SZ,云意电气,11.8,-0.07,-0.59,8.96,3.87,30.92,3.0,0.05,4022.0,0.0474,103.621,100.6002,8.7814
300305.SZ,裕兴股份,6.54,0.09,1.4,-0.3,1.55,-14.1,1.29,0.22,7220.0,0.0469,24.5512,21.0245,3.754
300306.SZ,远方信息,10.38,-0.05,-0.48,2.06,-2.35,42.97,1.93,0.08,1323.0,0.0138,27.9179,16.3642,2.6896
300307.SZ,慈星股份,7.33,-0.02,-0.27,1.1,-1.87,16.93,1.75,0.08,6341.0,0.0464,58.6806,57.735,8.0055
300310.SZ,宜通世纪,4.36,-0.08,-1.8,1.87,-2.25,-162.23,2.07,0.22,17368.0,0.0761,38.4403,35.1674,8.8166
300311.SZ,任子行,5.96,-0.16,-2.61,4.38,8.01,-41.82,6.33,0.75,40465.0,0.242,40.1484,32.0296,6.7363
300313.SZ,天山生物,13.81,0.09,0.66,3.06,-4.84,391.63,86.52,1.12,22192.0,0.3081,33.1135,27.2544,2.3978
300314.SZ,戴维医疗,12.7,-0.31,-2.38,9.77,7.53,75.92,2.97,0.88,12622.0,0.1602,36.576,18.2552,2.88
300315.SZ,掌趣科技,4.05,-0.05,-1.22,0.25,0.0,151.22,2.39,0.18,48221.0,0.1959,109.6582,109.657,27.0761
300316.SZ,晶盛机电,41.63,0.24,0.58,1.71,-3.5,117.37,3.19,0.03,3137.0,0.1303,545.1589,512.6965,13.0953
300317.SZ,珈伟新能,4.12,-0.05,-1.2,-0.72,-0.24,-179.0,2.42,0.22,18167.0,0.075,34.2038,34.1512,8.3019
300318.SZ,博晖创新,5.2,0.0,0.0,8.33,1.17,-136.09,3.34,0.09,6924.0,0.036,42.4788,41.5241,8.169
300320.SZ,海达股份,8.41,-0.03,-0.36,3.06,-0.59,19.11,1.93,0.02,829.0,0.007,50.5638,40.9179,6.0123
300321.SZ,同大股份,34.98,0.38,1.1,3.52,4.86,353.59,4.89,0.2,1784.0,0.0621,31.0622,31.0349,0.888
300322.SZ,硕贝德,18.96,0.14,0.74,7.48,5.05,172.49,8.45,0.21,9161.0,0.1731,87.2232,83.5057,4.6004
300323.SZ,华灿光电,12.17,0.33,2.79,10.44,1.08,4810.56,2.99,0.8,71373.0,0.8624,197.519,108.455,16.23
300324.SZ,旋极信息,3.99,-0.15,-3.62,17.01,10.8,-24.47,2.92,2.63,449129.0,1.7912,68.9309,68.2283,17.2759
300326.SZ,ST凯利,6.28,0.0,0.0,2.95,2.61,16.81,1.55,0.0,324.0,0.002,45.0284,45.0099,7.1701
300327.SZ,中颖电子,26.21,0.07,0.27,5.13,3.68,63.01,4.87,0.18,5944.0,0.1557,89.4731,88.8022,3.4137
300328.SZ,宜安科技,13.22,-0.01,-0.08,7.31,-24.4,-86.22,8.82,0.17,11768.0,0.1554,91.274,90.9387,6.9042
300329.SZ,海伦钢琴,12.18,-0.11,-0.9,2.18,-0.81,-31.19,5.36,0.05,1280.0,0.0157,30.8019,30.6896,2.5289
300331.SZ,苏大维格,49.82,0.06,0.12,2.96,0.48,129.99,8.29,0.13,2917.0,0.1453,129.3638,110.6656,2.5966
300332.SZ,天壕能源,4.94,-0.03,-0.6,0.41,-2.18,29.08,1.09,0.13,10218.0,0.0505,41.8769,40.1369,8.4771
300333.SZ,兆日科技,11.49,-0.12,-1.03,0.97,-7.2,41.49,6.28,0.32,10701.0,0.1231,38.6064,38.4662,3.36
300334.SZ,津膜科技,8.46,-0.05,-0.59,-0.35,4.2,-168.27,4.75,0.13,4032.0,0.0342,25.5547,25.5517,3.0207
300335.SZ,迪森股份,5.5,-0.06,-1.08,-0.72,-2.66,27.94,1.38,0.24,9149.0,0.0504,26.2357,21.1288,4.7701
300337.SZ,银邦股份,9.32,0.0,0.0,-0.43,-6.99,43.26,4.25,0.06,3955.0,0.0368,76.6056,66.3037,8.2195
300338.SZ,*ST开元,3.03,-0.02,-0.66,3.41,-5.33,-17.14,-8.25,0.03,1149.0,0.0035,12.1995,10.6032,4.0262
300339.SZ,润和软件,34.85,-0.29,-0.83,0.72,-3.73,167.89,7.58,0.09,7309.0,0.2553,277.5492,271.0238,7.9641
300340.SZ,科恒股份,8.76,-0.08,-0.9,2.1,-3.0,-35.88,46.24,0.18,4820.0,0.0423,24.1351,23.9539,2.7551
300341.SZ,麦克奥迪,13.07,-0.05,-0.38,4.48,-2.1,30.59,3.39,0.02,1273.0,0.0166,67.6255,67.4162,5.1741
300342.SZ,天银机电,31.89,-0.1,-0.31,-0.37,-4.66,273.0,8.62,0.09,3609.0,0.1151,135.5437,134.0518,4.2504
300343.SZ,联创股份,5.42,-0.05,-0.91,-1.09,-6.7,102.11,2.92,0.07,7563.0,0.041,57.9059,57.7579,10.6837
300345.SZ,华民股份,7.79,-0.02,-0.26,8.04,-4.07,-18.14,13.17,0.3,14652.0,0.1137,45.2858,37.4499,5.8133
300347.SZ,泰格医药,58.59,0.75,1.3,3.15,11.02,-61.05,2.59,0.1,5387.0,0.3132,504.4752,331.749,8.6103
300348.SZ,长亮科技,9.59,-0.13,-1.34,1.16,-4.49,-87.24,3.69,0.15,10949.0,0.1056,77.9067,70.0504,8.1237
300349.SZ,金卡智能,10.29,0.02,0.19,3.42,-1.06,26.19,0.96,0.05,2007.0,0.0207,42.9312,38.046,4.1721
300350.SZ,华鹏飞,4.74,0.04,0.85,11.01,5.33,-135.77,3.05,1.05,48466.0,0.2288,26.6394,21.8907,5.6201
300351.SZ,永贵电器,14.18,0.01,0.07,0.78,-2.61,-172.45,2.26,0.09,2435.0,0.0345,55.1478,37.3525,3.8891
300352.SZ,ST信源,2.98,0.02,0.68,8.36,13.79,-19.25,4.58,0.22,27949.0,0.0835,43.2048,38.1113,14.4982
300353.SZ,东土科技,16.43,0.0,0.0,1.05,-10.66,-193.02,4.55,0.04,2087.0,0.0343,101.0269,88.8141,6.1489
300354.SZ,东华测试,27.46,-0.1,-0.36,1.89,-3.35,48.8,4.37,0.06,464.0,0.0128,37.9827,22.9117,1.3832
300355.SZ,蒙草生态,2.79,-0.03,-1.06,-0.36,-2.78,-30.77,1.08,0.09,14627.0,0.0409,44.7584,43.8602,16.0424
300357.SZ,我武生物,20.3,0.11,0.54,6.73,-9.34,24.9,3.86,0.1,4779.0,0.0965,106.2876,98.5391,5.2358
300358.SZ,楚天科技,9.27,0.01,0.11,14.3,3.92,22.81,1.19,0.38,26794.0,0.2484,66.2891,65.3409,7.1509
300359.SZ,全通教育,4.13,-0.09,-2.13,3.25,-3.51,-31.48,5.32,0.16,9996.0,0.0417,26.1567,26.1554,6.3333
300360.SZ,炬华科技,11.19,-0.05,-0.44,1.18,-3.37,16.28,1.38,0.05,2351.0,0.0264,57.5375,56.0085,5.1419
300363.SZ,博腾股份,25.18,1.14,4.74,14.14,30.77,-30.52,2.76,0.37,18606.0,0.4571,136.8387,125.612,5.4344
300364.SZ,中文在线,24.95,-0.84,-3.26,4.18,-8.43,-211.37,69.0,0.9,59708.0,1.5013,181.7608,164.9409,7.285
300365.SZ,恒华科技,4.58,-0.05,-1.08,1.1,-4.8,-44.12,1.76,0.13,6795.0,0.0312,27.4734,23.437,5.9986
300366.SZ,ST创意,5.48,-0.01,-0.18,1.48,1.67,-13.91,3.07,0.03,1710.0,0.0094,33.2952,27.6834,6.0758
300368.SZ,汇金股份,9.61,0.03,0.31,5.72,2.23,-110.36,147.51,0.36,19104.0,0.183,50.8315,50.8315,5.2894
300369.SZ,绿盟科技,9.73,-0.17,-1.72,20.87,29.27,-30.57,3.1,0.66,53701.0,0.5248,78.8735,78.6238,8.1062
300370.SZ,安控科技,2.2,-0.02,-0.9,4.27,-1.35,-35.24,8.42,0.11,17879.0,0.0394,34.4383,34.3525,15.6538
300371.SZ,汇中股份,10.08,-0.05,-0.49,3.28,-6.7,64.19,1.75,0.09,1258.0,0.0127,20.2827,14.1116,2.0122
300373.SZ,扬杰科技,92.15,0.39,0.43,3.33,-1.29,32.48,5.0,0.08,4240.0,0.3902,500.695,499.5851,5.4335
300374.SZ,中铁装配,10.04,-0.04,-0.4,-4.92,-9.32,-25.37,3.55,0.14,3492.0,0.0352,24.6896,24.6867,2.4591
300375.SZ,鹏翎股份,4.11,-0.01,-0.24,1.73,-3.07,91.07,1.51,0.07,3760.0,0.0154,31.4063,21.891,7.6414
300376.SZ,易事特,4.26,0.0,0.0,2.16,-2.97,-33.73,1.57,0.04,8356.0,0.0355,99.183,99.1473,23.2824
300377.SZ,赢时胜,14.23,-0.13,-0.91,2.08,-6.15,-68.18,4.42,0.1,7262.0,0.1035,106.8677,99.7588,7.51
300378.SZ,鼎捷数智,39.22,0.05,0.13,8.64,1.66,28.26,4.3,0.79,21228.0,0.8371,106.5037,105.7031,2.7155
300380.SZ,安硕信息,28.62,-0.33,-1.14,2.54,-3.81,154.5,4.69,0.06,812.0,0.0233,46.685,36.3782,1.6312
300381.SZ,溢多利,5.74,-0.04,-0.69,4.74,0.35,-283.01,1.09,0.08,3694.0,0.0212,27.562,27.4632,4.8017
300382.SZ,斯莱克,16.2,0.13,0.81,2.47,-11.56,-66.18,4.72,0.08,5463.0,0.088,105.0408,105.0308,6.484
300383.SZ,光环新网,11.34,-0.12,-1.05,2.72,-8.47,167.48,1.72,0.11,20141.0,0.2289,203.847,203.5656,17.9759
300384.SZ,三联虹普,11.86,-0.05,-0.42,2.6,-3.9,24.41,1.35,0.03,692.0,0.0082,37.8343,26.1373,3.1901
300385.SZ,ST雪浪,13.22,-0.04,-0.3,4.09,0.3,-24.56,-75.44,0.04,1183.0,0.0158,44.0419,39.8229,3.3315
300386.SZ,飞天诚信,11.11,-0.19,-1.68,0.45,-6.57,-38.27,3.32,0.16,4178.0,0.0467,46.4447,28.5758,4.1804
300387.SZ,富邦科技,7.39,-0.09,-1.2,0.96,-4.27,19.37,1.48,0.12,3373.0,0.025,21.3613,21.3539,2.8906
300388.SZ,节能国祯,6.72,-0.03,-0.44,-0.3,-5.21,11.3,0.93,0.03,1913.0,0.0129,45.766,45.766,6.8104
300389.SZ,艾比森,13.44,0.2,1.51,8.65,3.32,17.15,2.78,0.22,5919.0,0.0791,49.6071,36.8952,3.691
300390.SZ,天华新能,53.62,-0.61,-1.12,2.45,-16.65,9.72,3.25,0.2,14198.0,0.7644,445.4486,381.5017,8.3075
300393.SZ,中来股份,6.22,-0.01,-0.16,4.54,-0.48,-9.82,3.74,0.1,9339.0,0.0579,67.7748,58.7184,10.8963
300395.SZ,菲利华,98.38,1.3,1.34,0.04,3.43,87.73,10.05,0.44,22768.0,2.2366,517.2103,503.9775,5.2573
300396.SZ,ST迪瑞,7.16,-0.04,-0.56,3.92,-0.69,128.51,1.26,0.03,819.0,0.0059,19.5253,19.497,2.727
300397.SZ,天和防务,11.54,0.06,0.52,7.05,3.96,-215.4,4.24,0.7,28520.0,0.3282,59.7353,47.102,5.1764
300398.SZ,飞凯材料,38.43,0.51,1.34,5.58,5.63,41.0,4.19,0.29,16627.0,0.635,219.0638,217.9808,5.7003
300399.SZ,天利科技,19.82,-0.15,-0.75,1.75,3.78,151.74,7.73,0.12,2416.0,0.0479,39.1643,39.1605,1.976
300400.SZ,劲拓股份,36.64,1.1,3.1,-0.35,19.26,77.59,12.03,0.39,9416.0,0.3417,89.1521,88.8547,2.4332
300401.SZ,花园生物,16.4,0.01,0.06,9.04,11.26,33.86,2.69,0.12,6658.0,0.1088,89.3499,87.909,5.4482
300402.SZ,宝色股份,14.96,0.05,0.34,3.46,-2.8,65.59,2.44,0.05,1336.0,0.02,36.9199,36.4453,2.4679
300403.SZ,汉宇集团,8.72,-0.02,-0.23,2.95,-7.35,29.49,2.42,0.05,2185.0,0.0191,52.5816,38.2076,6.03
300404.SZ,博济医药,15.2,0.34,2.29,18.66,19.05,78.81,5.41,1.72,49025.0,0.7247,58.6338,43.3984,3.8575
300405.SZ,科隆股份,5.76,-0.06,-1.03,3.6,-3.69,117.14,4.0,0.28,6033.0,0.0348,16.3799,12.6042,2.8437
300406.SZ,九强生物,11.83,0.04,0.34,5.81,2.15,16.49,2.07,0.04,1762.0,0.0208,69.3404,50.1927,5.8614
300407.SZ,凯发电气,10.74,-0.06,-0.56,1.8,-8.99,121.19,1.71,0.16,4115.0,0.0443,37.2076,27.47,3.4644
300408.SZ,三环集团,131.04,1.56,1.2,0.89,14.52,67.71,11.55,0.1,18536.0,2.4158,2616.5,2450.1941,19.9672
300409.SZ,道氏技术,17.36,0.14,0.81,0.93,-4.68,23.4,1.68,0.11,7671.0,0.1325,135.7984,120.8614,7.8225
300410.SZ,正业科技,8.9,0.13,1.48,0.23,7.63,76.02,11.49,0.51,18764.0,0.1663,32.6732,32.6732,3.6711
300411.SZ,金盾股份,8.23,-0.03,-0.36,-4.3,4.72,483.61,3.46,0.11,3470.0,0.0285,33.4566,25.4402,4.0652
300412.SZ,迦南科技,4.52,-0.05,-1.09,5.12,-4.46,-539.1,2.2,0.18,8384.0,0.038,22.4986,21.1473,4.9776
300413.SZ,芒果超媒,18.79,-0.53,-2.74,10.4,10.19,87.14,1.52,0.51,52023.0,0.9864,351.5084,191.9774,18.7072
300414.SZ,中光防雷,11.4,-0.13,-1.13,1.79,4.12,154.24,3.72,0.1,3161.0,0.0362,37.1662,35.9865,3.2602
300415.SZ,伊之密,18.9,0.01,0.05,0.64,-4.74,13.82,2.68,0.03,1430.0,0.027,88.5582,85.8867,4.6856
300416.SZ,苏试试验,14.27,0.04,0.28,-0.07,-2.26,28.03,2.57,0.07,3292.0,0.0469,72.5698,72.0813,5.0855
300417.SZ,南华仪器,11.8,-0.11,-0.92,5.83,-0.25,722.7,3.55,0.28,2444.0,0.0287,15.8785,10.3504,1.3456
300418.SZ,昆仑万维,43.81,-0.92,-2.06,1.81,-0.55,25.87,3.8,0.42,49646.0,2.1841,562.9737,514.5299,12.8503
300419.SZ,ST浩丰,7.6,0.06,0.8,-8.32,-18.96,-60.93,8.75,0.06,2371.0,0.018,27.9493,27.9493,3.6775
300548.SZ,长芯博创,237.37,1.17,0.5,1.67,13.14,108.86,33.49,0.24,7180.0,1.7138,699.8469,698.4316,2.9483
300549.SZ,优德精密,14.66,-0.04,-0.27,4.94,-2.4,291.24,3.57,0.11,1139.0,0.0167,19.5476,14.9612,1.3334
300550.SZ,和仁科技,13.92,-0.08,-0.57,1.31,1.91,-57.83,3.29,0.07,1720.0,0.0239,36.5484,36.5144,2.6256
300551.SZ,古鳌科技,11.69,-0.08,-0.68,2.9,2.63,6.28,6.2,0.13,4150.0,0.0487,39.7533,38.2643,3.4006
300552.SZ,万集科技,20.35,-0.49,-2.35,-0.34,-6.69,-67.49,2.51,0.2,2828.0,0.0581,43.3726,28.0744,2.1313
300553.SZ,集智股份,66.33,0.03,0.05,11.11,44.09,2549.32,8.71,0.24,2024.0,0.1344,73.6429,56.4397,1.1103
300554.SZ,三超新材,25.0,2.09,9.12,15.53,12.43,-153.18,5.83,2.66,23399.0,0.5733,28.5529,21.9685,1.1421
300555.SZ,ST路通,12.52,-0.03,-0.24,1.21,-2.57,-58.15,6.3,0.0,46.0,0.0006,25.04,24.7943,2.0
300556.SZ,丝路视觉,16.08,-0.18,-1.11,3.14,-4.19,918.91,4.99,0.28,3089.0,0.0499,19.5477,17.4479,1.2157
300557.SZ,理工光科,26.16,0.01,0.04,1.28,-8.15,86.28,4.06,0.03,546.0,0.0143,41.1047,40.8495,1.5713
300558.SZ,贝达药业,50.77,0.05,0.1,7.5,0.52,35.57,3.19,0.15,6528.0,0.3309,214.9255,214.3405,4.2333
300559.SZ,佳发教育,13.07,-0.03,-0.23,9.1,17.54,114.06,4.45,0.07,2246.0,0.0295,52.2166,40.6656,3.9951
300560.SZ,中富通,18.8,0.14,0.75,4.79,3.24,144.48,4.81,0.73,13617.0,0.2572,43.1918,35.1494,2.2974
300561.SZ,汇金科技,15.6,-0.21,-1.33,-1.45,-6.43,-534.56,8.75,0.26,6239.0,0.0975,51.1848,37.605,3.2811
300562.SZ,乐心股份,17.65,0.08,0.46,5.0,-1.78,32.18,3.43,0.32,5362.0,0.0949,38.6401,29.5247,2.1892
300563.SZ,神宇股份,27.01,-0.25,-0.92,-0.52,6.98,114.36,4.37,0.28,3595.0,0.0975,49.1955,34.2297,1.8214
300564.SZ,筑博设计,12.29,0.01,0.08,5.31,-4.81,-546.75,1.65,0.2,2337.0,0.0287,19.8256,14.5115,1.6132
300565.SZ,科信技术,9.95,-0.08,-0.8,0.91,-2.36,-50.39,4.87,0.18,4056.0,0.0404,24.8456,22.7064,2.497
300566.SZ,激智科技,26.84,0.52,1.98,3.55,-0.15,30.48,2.81,1.1,24840.0,0.6622,70.3489,60.841,2.621
300567.SZ,精测电子,212.0,-0.27,-0.13,2.79,-1.83,395.19,10.65,0.07,1636.0,0.3481,593.0633,481.3454,2.7975
300568.SZ,星源材质,15.96,0.0,0.0,3.17,6.38,58.51,2.19,0.09,10517.0,0.1675,238.6689,192.9157,14.9542
300569.SZ,天能重工,4.89,-0.06,-1.21,-5.05,3.6,49.19,0.95,0.09,8835.0,0.0434,50.0113,49.8608,10.2273
300570.SZ,太辰光,225.76,-1.7,-0.75,9.39,13.15,145.41,30.74,0.46,8914.0,2.0154,512.7616,433.8945,2.2713
300571.SZ,平治信息,29.37,-0.35,-1.18,2.33,-3.4,-215.76,3.36,0.37,4273.0,0.1259,40.9795,33.9626,1.3953
300572.SZ,安车检测,24.24,0.03,0.12,0.41,8.19,-72.89,3.43,0.13,2372.0,0.0575,55.5069,43.9567,2.2899
300573.SZ,兴齐眼药,36.8,-0.06,-0.16,1.52,-3.03,15.17,6.35,0.08,2291.0,0.0845,130.6097,100.0951,3.5492
300575.SZ,中旗股份,6.27,-0.11,-1.72,5.73,0.32,30.38,1.49,0.5,17152.0,0.1082,30.0073,21.7144,4.7859
